id,room_type,accommodates,bathrooms,cancellation_policy,cleaning_fee,instant_bookable,review_scores_rating,bedrooms,beds,log_price
16136287,Entire home/apt,2,1,flexible,FALSE,f,80,1,1,4.934473933
1578776,Entire home/apt,3,1,moderate,FALSE,t,93,0,2,4.700480366
18327972,Entire home/apt,4,1,strict,FALSE,f,96,1,2,4.584967479
11756349,Private room,2,1,flexible,TRUE,f,90,0,1,4.927253685
16131259,Entire home/apt,6,1,moderate,TRUE,t,98,2,4,5.068904202
15461426,Entire home/apt,2,1,moderate,FALSE,t,,1,1,4.317488114
5447420,Entire home/apt,1,1,flexible,FALSE,f,,1,1,5.438079309
1591811,Entire home/apt,2,1,flexible,FALSE,f,97,0,1,4.49980967
14761805,Entire home/apt,2,1,strict,TRUE,f,95,1,1,4.787491743
7500518,Entire home/apt,2,1,strict,TRUE,f,95,1,1,5.105945474
4347418,Private room,2,1,flexible,FALSE,f,100,1,2,4.094344562
6135381,Private room,1,1,flexible,TRUE,f,,1,1,4.442651256
16442321,Private room,2,1,flexible,TRUE,t,100,1,2,4.605170186
12516111,Private room,2,1,moderate,TRUE,f,96,1,1,4.442651256
12390777,Entire home/apt,4,1,strict,TRUE,f,96,2,2,5.075173815
13447727,Private room,1,1,strict,TRUE,f,96,1,1,4.779123493
20153394,Private room,2,1,moderate,TRUE,t,94,1,1,4.127134385
17868976,Private room,2,1,flexible,FALSE,f,,1,1,4.605170186
4940718,Entire home/apt,4,1,strict,TRUE,f,96,1,3,5.164785974
9494511,Entire home/apt,2,1,strict,TRUE,f,100,1,1,5.517452896
10234090,Private room,2,1,strict,TRUE,t,97,1,1,4.094344562
5093278,Private room,2,1,strict,TRUE,f,100,1,2,4.094344562
7052579,Entire home/apt,2,1,moderate,TRUE,f,96,1,1,4.605170186
2074833,Entire home/apt,4,1,strict,TRUE,f,100,1,2,5.010635294
4601390,Entire home/apt,3,1,strict,FALSE,f,100,1,1,5.517452896
8287266,Entire home/apt,3,1,strict,TRUE,f,93,1,1,4.477336814
21080809,Entire home/apt,6,1.5,strict,TRUE,f,97,2,2,4.905274778
13797466,Private room,4,1,strict,TRUE,f,87,1,2,4.317488114
10059380,Private room,1,1,flexible,FALSE,f,,1,1,4.65396035
10072678,Entire home/apt,3,1,strict,TRUE,f,95,1,2,4.605170186
5606682,Private room,3,1,flexible,FALSE,t,100,1,2,4.248495242
17848657,Private room,2,1.5,flexible,TRUE,f,,1,1,4.454347296
18026732,Entire home/apt,4,2,moderate,TRUE,f,96,2,2,5.451038454
12566014,Entire home/apt,2,1,flexible,TRUE,f,90,1,1,4.584967479
548815,Private room,2,1,moderate,TRUE,f,97,1,1,4.442651256
6365018,Entire home/apt,1,1,moderate,TRUE,f,98,0,1,4.941642423
17270330,Entire home/apt,4,3,flexible,FALSE,t,,3,4,6.395261598
16392656,Entire home/apt,4,1,moderate,TRUE,f,100,1,1,4.304065093
19224930,Entire home/apt,2,1,flexible,TRUE,f,99,0,1,5.164785974
17610765,Private room,1,1,moderate,TRUE,t,99,1,1,4.382026635
15023760,Private room,2,1,flexible,TRUE,t,98,1,1,4.49980967
18850455,Entire home/apt,5,2,flexible,FALSE,t,,2,2,5.80814249
16310180,Private room,2,1,flexible,FALSE,f,,1,1,4.317488114
8763643,Private room,2,1,moderate,FALSE,t,89,1,1,4.442651256
7876210,Entire home/apt,8,1.5,strict,TRUE,f,55,3,3,5.521460918
17696926,Entire home/apt,6,1,strict,TRUE,f,,2,2,5.616771098
15528972,Entire home/apt,2,1,moderate,TRUE,t,90,0,1,4.248495242
19651694,Entire home/apt,2,1,strict,FALSE,f,96,1,1,4.86753445
4831472,Entire home/apt,5,2.5,strict,TRUE,f,98,3,3,5.857933154
6956581,Private room,2,1,strict,TRUE,f,91,1,1,4.17438727
10473676,Entire home/apt,3,2.5,moderate,TRUE,f,100,2,2,6.052089169
8697430,Shared room,16,4,strict,FALSE,t,100,1,16,3.912023005
20723132,Entire home/apt,2,1,flexible,FALSE,f,100,0,1,4.65396035
1129483,Entire home/apt,2,1,strict,FALSE,f,100,1,1,5.298317367
6128434,Entire home/apt,2,1,moderate,TRUE,f,78,0,1,4.17438727
4742068,Private room,2,1,strict,TRUE,f,95,1,1,4.204692619
16917550,Private room,1,1,flexible,FALSE,f,100,1,1,3.401197382
17045574,Private room,2,1,strict,TRUE,t,99,1,1,5.010635294
19122371,Entire home/apt,2,1,strict,TRUE,f,96,1,1,5.105945474
9867521,Private room,2,1,strict,TRUE,f,93,1,1,4.043051268
17716204,Entire home/apt,4,1,strict,TRUE,f,97,1,2,5.370638028
8234519,Private room,2,1,strict,TRUE,t,100,1,1,4.17438727
4885240,Entire home/apt,2,1,strict,FALSE,f,90,1,1,4.828313737
9997050,Private room,3,1,moderate,TRUE,f,98,1,1,4.605170186
16254675,Private room,2,1,flexible,TRUE,f,,1,1,4.369447852
1129704,Entire home/apt,4,1,flexible,TRUE,t,100,1,2,4.912654886
7584199,Private room,2,1,moderate,TRUE,f,98,1,1,4.779123493
8775260,Private room,1,1,moderate,FALSE,f,85,1,1,4.382026635
6391569,Entire home/apt,6,1,moderate,TRUE,f,99,2,3,5.736572297
11770031,Private room,2,1.5,flexible,TRUE,f,90,1,1,4.905274778
18750416,Private room,3,1,moderate,TRUE,t,96,1,2,4.007333185
3154241,Private room,2,1,flexible,TRUE,f,85,1,1,4.382026635
4993804,Entire home/apt,4,1,moderate,TRUE,f,97,1,2,5.105945474
20726692,Private room,2,1,flexible,FALSE,t,,1,1,3.912023005
17568128,Entire home/apt,4,1,moderate,TRUE,f,,1,3,5.700443573
8192443,Private room,2,1,flexible,FALSE,f,,1,1,4.382026635
13310597,Entire home/apt,3,1,strict,TRUE,t,85,1,1,4.605170186
16125278,Private room,2,1,flexible,FALSE,f,,1,1,3.912023005
4377929,Private room,2,1,moderate,FALSE,f,96,1,1,4.17438727
4787512,Entire home/apt,3,1,moderate,TRUE,f,87,1,1,5.043425117
8193862,Private room,2,1,moderate,FALSE,f,100,1,1,4.605170186
7713437,Private room,4,1,flexible,FALSE,f,,1,2,6.907755279
9039236,Entire home/apt,4,2.5,moderate,TRUE,f,100,2,2,5.164785974
5395473,Private room,1,1,strict,TRUE,f,99,1,1,4.248495242
6211620,Entire home/apt,2,1,flexible,FALSE,f,,1,1,4.59511985
13666998,Private room,2,1,flexible,FALSE,f,100,1,1,4.59511985
7454629,Private room,1,1,flexible,TRUE,f,100,1,1,4.276666119
16531993,Entire home/apt,16,1.5,moderate,TRUE,t,83,4,6,6.204557763
13674565,Entire home/apt,2,1,moderate,TRUE,f,95,1,1,5.187385806
14576133,Entire home/apt,3,1,strict,FALSE,f,100,1,1,4.442651256
9960561,Entire home/apt,4,1,moderate,TRUE,f,98,2,2,5.323009979
15865251,Entire home/apt,6,2.5,moderate,TRUE,f,100,3,4,6.856461985
15552127,Entire home/apt,7,2,strict,TRUE,f,98,3,3,5.857933154
13028906,Entire home/apt,3,1,flexible,TRUE,f,96,0,1,5.164785974
16288982,Entire home/apt,2,1,moderate,FALSE,f,97,0,1,4.553876892
3983903,Entire home/apt,4,1,flexible,TRUE,f,,2,2,5.541263545
2010572,Private room,2,1,moderate,TRUE,f,95,1,1,4.248495242
11759713,Private room,2,1,flexible,TRUE,f,100,1,1,4.787491743
12857830,Private room,2,1,moderate,TRUE,f,96,1,1,5.010635294
7615693,Private room,3,1,moderate,TRUE,f,99,1,1,4.442651256
16999617,Shared room,1,1,moderate,TRUE,f,95,1,1,3.555348061
3653950,Entire home/apt,8,2,strict,TRUE,t,90,2,4,5.59471138
12965341,Entire home/apt,6,1,flexible,TRUE,t,94,1,3,5.010635294
12643171,Shared room,1,1,flexible,FALSE,f,100,1,1,4.248495242
14726839,Entire home/apt,3,1,moderate,TRUE,t,88,0,2,4.59511985
20816972,Entire home/apt,2,1,strict,TRUE,f,93,1,1,5.062595033
15469393,Private room,2,1,flexible,FALSE,f,,1,1,3.688879454
17516146,Private room,2,1,strict,TRUE,t,98,1,1,4.65396035
6380118,Private room,2,1,flexible,FALSE,f,100,1,1,3.258096538
6673630,Entire home/apt,6,2,strict,TRUE,t,96,2,6,5.433722004
4280118,Entire home/apt,3,1,strict,TRUE,f,98,0,2,5.010635294
3945880,Entire home/apt,4,1,strict,TRUE,t,81,1,2,4.59511985
7729378,Private room,2,1,strict,TRUE,f,,1,1,4.094344562
13891181,Private room,2,2,flexible,FALSE,t,,1,1,4.49980967
4510842,Entire home/apt,2,1,strict,TRUE,f,96,1,1,4.941642423
20412298,Private room,2,2,strict,TRUE,t,,1,1,5.521460918
2093956,Entire home/apt,8,1,moderate,FALSE,t,95,3,5,4.744932128
19548825,Private room,2,1,flexible,FALSE,t,93,1,1,4.143134726
7103,Entire home/apt,2,1,flexible,TRUE,f,100,1,1,5.283203729
9058111,Entire home/apt,2,1,strict,TRUE,f,93,1,1,4.248495242
4469082,Private room,4,1,flexible,FALSE,f,86,2,2,5.298317367
7279874,Entire home/apt,8,1.5,strict,TRUE,f,95,3,5,5.272999559
16301083,Private room,2,1,strict,TRUE,f,,1,1,4.553876892
2007357,Private room,3,1,strict,TRUE,f,100,0,2,3.912023005
13349087,Shared room,2,1,moderate,TRUE,f,,1,1,4.17438727
483353,Entire home/apt,4,1,strict,TRUE,f,93,2,2,5.043425117
20703941,Entire home/apt,4,1,strict,TRUE,f,100,0,2,4.65396035
8972673,Entire home/apt,2,1,moderate,FALSE,f,87,1,1,4.744932128
14610183,Entire home/apt,3,1,strict,FALSE,f,93,1,2,5.459585514
3512428,Entire home/apt,2,1,strict,FALSE,f,96,0,1,5.616771098
7331831,Entire home/apt,8,1,flexible,TRUE,t,84,2,4,5.805134969
11415455,Entire home/apt,4,1,strict,TRUE,f,81,1,3,5.010635294
12682227,Private room,2,1,flexible,TRUE,f,,1,1,4.941642423
4034106,Private room,1,1,flexible,TRUE,t,,1,1,4.382026635
7970927,Private room,2,1,flexible,FALSE,f,,1,2,5.075173815
6953013,Entire home/apt,2,1,flexible,FALSE,f,100,1,1,4.744932128
14071415,Entire home/apt,9,2,flexible,FALSE,f,,5,5,6.214608098
4069230,Entire home/apt,4,1,moderate,TRUE,f,90,1,3,4.605170186
15890483,Private room,4,1,moderate,TRUE,t,84,1,1,4.744932128
4379217,Private room,2,1,moderate,TRUE,t,100,1,1,4.317488114
18076805,Entire home/apt,4,2,flexible,TRUE,t,100,2,2,4.553876892
6487660,Entire home/apt,12,2,strict,TRUE,t,,4,10,5.799092654
16081566,Entire home/apt,3,1,strict,TRUE,t,,1,1,4.48863637
4655098,Private room,1,1,strict,TRUE,t,93,1,1,5.010635294
17904418,Entire home/apt,4,2.5,strict,TRUE,f,93,2,2,6.063785209
19273465,Private room,4,1,strict,TRUE,f,92,1,1,5.187385806
16767439,Private room,2,1,flexible,TRUE,t,96,1,1,4.234106505
1103522,Private room,4,1,flexible,FALSE,f,,1,2,6.551080335
6377375,Private room,2,1,moderate,TRUE,t,,1,1,4.605170186
723507,Private room,2,1,moderate,TRUE,f,90,1,1,4.317488114
19270270,Entire home/apt,6,1,strict,TRUE,f,96,1,4,5.416100402
10455342,Entire home/apt,6,1,strict,TRUE,f,98,2,3,5.187385806
3478179,Entire home/apt,2,1,strict,TRUE,f,97,0,1,4.605170186
6272816,Entire home/apt,5,1,moderate,TRUE,f,96,2,2,4.86753445
19591602,Entire home/apt,2,1,strict,TRUE,f,87,0,1,4.48863637
10769139,Private room,2,1,flexible,FALSE,f,100,1,1,4.787491743
17096028,Entire home/apt,4,1,strict,TRUE,t,94,2,2,5.164785974
3344322,Entire home/apt,2,1,strict,TRUE,f,90,0,2,4.442651256
8384304,Private room,2,1,strict,TRUE,f,100,1,1,4.234106505
5469921,Entire home/apt,2,1,moderate,TRUE,f,98,1,1,5.010635294
5592990,Entire home/apt,7,2,strict,TRUE,t,93,3,3,5.438079309
77428,Entire home/apt,6,1,flexible,FALSE,f,,3,4,4.875197323
18321772,Private room,5,1,strict,TRUE,t,87,1,3,3.871201011
3685433,Entire home/apt,6,1,strict,TRUE,t,89,1,3,4.691347882
15648413,Private room,3,1,strict,TRUE,f,88,1,2,4.304065093
9052108,Private room,2,1,flexible,TRUE,t,95,1,1,3.80666249
16165498,Entire home/apt,2,1,strict,FALSE,f,,1,2,5.501258211
16267895,Entire home/apt,3,1,strict,TRUE,t,94,1,1,5.365976015
6976826,Shared room,1,1,moderate,TRUE,f,98,1,1,3.912023005
9340410,Entire home/apt,4,1,strict,TRUE,f,93,1,1,5.272999559
10819587,Entire home/apt,4,1,flexible,FALSE,f,100,1,1,4.553876892
12766146,Private room,4,1,moderate,TRUE,f,100,2,2,5.220355825
8605531,Private room,1,1,flexible,TRUE,t,99,1,1,4.442651256
3674155,Entire home/apt,6,2,moderate,TRUE,f,100,3,3,5.030437921
242571,Private room,2,1,moderate,FALSE,f,91,1,2,4.17438727
239883,Shared room,2,1,strict,TRUE,f,100,1,1,3.912023005
9705935,Entire home/apt,2,1,strict,TRUE,f,100,1,1,5.192956851
14406178,Entire home/apt,2,1,moderate,TRUE,f,87,1,1,5.560681631
16228505,Private room,3,1,moderate,TRUE,t,94,1,1,4.442651256
5363210,Entire home/apt,12,2,strict,TRUE,f,87,5,7,6.107022888
7789213,Entire home/apt,4,1,moderate,TRUE,t,92,1,1,4.430816799
20662168,Private room,3,1,strict,TRUE,t,69,1,2,5.105945474
5082182,Entire home/apt,8,2,strict,TRUE,f,100,4,5,6.109247583
3104652,Entire home/apt,4,1.5,moderate,FALSE,f,95,2,2,5.298317367
11165425,Private room,2,1,strict,TRUE,f,92,3,1,4.317488114
12035730,Entire home/apt,3,1,moderate,TRUE,t,84,0,2,4.59511985
6968050,Entire home/apt,2,1,strict,TRUE,f,100,1,1,5.272999559
16457121,Private room,2,1,flexible,TRUE,f,100,1,2,4.442651256
17464690,Private room,2,1,flexible,FALSE,f,91,1,1,4.941642423
10657572,Private room,1,1,flexible,TRUE,f,96,1,1,4.317488114
11986555,Entire home/apt,4,1.5,flexible,TRUE,f,100,2,3,5.220355825
12532453,Private room,1,1,flexible,FALSE,t,,1,1,4.007333185
4571132,Private room,1,1,strict,TRUE,t,50,1,1,3.80666249
15831317,Entire home/apt,2,1,moderate,FALSE,t,97,1,1,5.010635294
13313846,Entire home/apt,3,1,strict,TRUE,f,98,0,1,4.941642423
13724120,Entire home/apt,5,2,moderate,TRUE,f,,1,3,4.787491743
19624495,Entire home/apt,2,1,strict,TRUE,t,93,1,1,4.997212274
4899352,Entire home/apt,5,2,strict,TRUE,f,91,2,2,4.934473933
9476850,Private room,1,1,flexible,FALSE,t,,1,1,6.684611728
18174520,Entire home/apt,4,1,strict,TRUE,f,97,1,2,5.220355825
13032261,Shared room,1,4,flexible,FALSE,f,,1,1,3.465735903
14679000,Private room,2,1,flexible,FALSE,t,,1,1,4.382026635
4730172,Private room,4,1,moderate,FALSE,t,90,1,2,4.007333185
16758650,Private room,1,1,strict,TRUE,t,95,1,,4.59511985
15454323,Private room,2,1,flexible,FALSE,f,,1,1,4.17438727
10545518,Private room,1,1,flexible,FALSE,f,100,1,1,3.218875825
20040994,Private room,2,1,flexible,FALSE,f,,1,1,5.135798437
13992990,Entire home/apt,3,1,strict,FALSE,f,100,1,1,5.323009979
16300478,Private room,2,1,strict,TRUE,t,91,1,1,4.143134726
13431969,Private room,2,1,flexible,TRUE,f,80,1,1,4.094344562
10043942,Private room,2,1,flexible,FALSE,f,,1,1,4.317488114
14016839,Private room,2,1,moderate,TRUE,f,94,1,1,4.17438727
4554473,Private room,9,2,moderate,TRUE,f,97,3,4,5.068904202
19525675,Private room,1,2,strict,FALSE,f,,1,1,3.583518938
4098497,Entire home/apt,2,1,moderate,TRUE,f,96,1,1,4.553876892
747416,Private room,3,1,moderate,FALSE,f,100,1,1,5.683579767
14183568,Private room,2,1,strict,TRUE,f,96,1,1,3.912023005
15483365,Entire home/apt,6,1.5,strict,TRUE,t,90,2,2,4.779123493
14966036,Entire home/apt,2,1,strict,TRUE,f,,2,2,4.700480366
14589262,Entire home/apt,4,1,flexible,TRUE,f,,0,1,4.49980967
15944,Entire home/apt,3,1,flexible,FALSE,f,,1,1,4.430816799
9133739,Private room,2,1,flexible,FALSE,f,100,1,1,4.828313737
5970323,Private room,3,1,strict,FALSE,f,92,1,2,4.605170186
20669371,Entire home/apt,5,2,flexible,FALSE,t,97,2,2,5.105945474
19847065,Private room,2,1,moderate,FALSE,t,100,1,1,4.49980967
20980627,Entire home/apt,3,1,strict,TRUE,f,94,1,1,5.010635294
4882039,Entire home/apt,6,1,strict,TRUE,f,96,2,2,5.65248918
16692197,Entire home/apt,3,1,flexible,FALSE,t,,1,1,5.703782475
17268897,Entire home/apt,4,1,strict,TRUE,f,94,2,2,5.075173815
19156287,Entire home/apt,12,2,moderate,TRUE,f,100,4,9,5.493061443
6133150,Private room,2,1.5,strict,TRUE,f,82,1,1,3.912023005
18718758,Entire home/apt,6,2,strict,TRUE,f,,2,3,5.342334252
16612515,Private room,2,1,moderate,TRUE,f,,1,1,4.605170186
9714250,Entire home/apt,4,2.5,moderate,TRUE,f,100,2,2,4.828313737
9437574,Entire home/apt,2,1,flexible,FALSE,f,80,1,1,5.700443573
6776698,Private room,2,,strict,TRUE,f,94,1,1,4.17438727
20598137,Entire home/apt,8,2,strict,TRUE,f,95,3,4,5.991464547
14807332,Entire home/apt,2,1,strict,TRUE,f,98,1,1,5.438079309
1446483,Entire home/apt,6,2,flexible,TRUE,f,100,3,3,6.109247583
8296052,Private room,1,1,strict,FALSE,t,93,1,1,3.713572067
18913534,Entire home/apt,4,1,flexible,TRUE,t,96,1,3,4.043051268
1615764,Private room,2,1,flexible,TRUE,f,100,1,1,4.744932128
17981730,Entire home/apt,4,1,moderate,TRUE,f,100,2,2,4.941642423
3882682,Entire home/apt,3,1,strict,TRUE,f,96,1,1,5.164785974
5682873,Private room,1,1,flexible,FALSE,f,,1,1,4.204692619
4247869,Shared room,1,1,flexible,FALSE,t,,1,1,5.298317367
8571709,Entire home/apt,5,1,moderate,TRUE,f,100,1,2,4.828313737
9157483,Entire home/apt,2,1,flexible,TRUE,f,96,1,1,4.605170186
15221221,Entire home/apt,6,1,strict,TRUE,f,95,2,3,4.59511985
20451532,Entire home/apt,5,1,strict,TRUE,f,95,1,2,5.293304825
6453526,Entire home/apt,5,1,strict,TRUE,f,93,2,5,4.934473933
1937571,Entire home/apt,6,2.5,strict,TRUE,f,97,2,2,6.098074282
10103831,Private room,1,1,flexible,TRUE,f,83,1,1,3.951243719
14983986,Entire home/apt,3,1,moderate,TRUE,f,99,2,2,4.543294782
16176886,Entire home/apt,2,1,flexible,TRUE,f,,1,2,5.298317367
12343287,Entire home/apt,6,1,strict,TRUE,f,97,2,3,4.905274778
17476391,Entire home/apt,2,1,strict,TRUE,f,99,0,1,5.370638028
11314089,Entire home/apt,5,2.5,strict,TRUE,f,,2,3,5.703782475
741783,Entire home/apt,5,2,flexible,FALSE,f,,3,3,7.090076836
8029788,Private room,2,1,strict,FALSE,f,97,1,1,4.442651256
12108579,Private room,2,1,flexible,FALSE,f,,1,1,4.317488114
12208705,Private room,2,1,flexible,FALSE,f,,1,1,3.970291914
19701921,Private room,2,1,moderate,TRUE,t,,1,1,4.234106505
1672860,Entire home/apt,4,1,moderate,TRUE,f,100,1,2,4.744932128
21164316,Entire home/apt,2,1,flexible,TRUE,f,,0,1,4.8978398
3197682,Entire home/apt,4,1,moderate,TRUE,f,96,1,2,4.990432587
293837,Entire home/apt,6,1,strict,FALSE,f,97,2,2,5.59471138
33578,Entire home/apt,4,2,strict,TRUE,f,100,2,2,6.396929655
19405757,Private room,1,1,moderate,TRUE,t,100,1,1,4.007333185
1036860,Private room,2,1,flexible,FALSE,f,95,1,1,3.912023005
16391850,Private room,4,1.5,strict,TRUE,f,,1,2,5.293304825
18162544,Entire home/apt,4,2,flexible,TRUE,f,,2,2,5.703782475
19584716,Entire home/apt,5,1,strict,TRUE,f,95,1,2,4.976733742
832810,Shared room,2,1,moderate,TRUE,f,99,1,1,4.234106505
8362098,Entire home/apt,5,1,strict,TRUE,f,,1,3,5.429345629
8090216,Entire home/apt,6,3,strict,TRUE,f,100,3,3,5.814130532
4677469,Entire home/apt,2,1,flexible,FALSE,f,,2,2,5.010635294
536328,Entire home/apt,2,1,moderate,TRUE,f,86,1,1,4.605170186
533646,Shared room,1,1,strict,FALSE,f,93,1,1,3.218875825
9319328,Entire home/apt,4,1,strict,TRUE,f,97,1,2,4.454347296
11208010,Private room,3,1.5,strict,TRUE,t,93,1,1,4.48863637
3309941,Private room,1,1,strict,TRUE,f,100,1,3,3.871201011
18257088,Entire home/apt,2,1,flexible,TRUE,t,94,1,1,5.010635294
7246074,Entire home/apt,3,1,flexible,TRUE,f,80,0,1,4.605170186
4720725,Entire home/apt,6,2.5,strict,TRUE,f,97,3,6,5.634789603
13178763,Entire home/apt,2,1,moderate,TRUE,t,93,0,1,4.248495242
15635467,Private room,1,1,flexible,FALSE,f,,1,1,3.401197382
13992082,Private room,2,1,strict,TRUE,f,,1,1,3.583518938
10635663,Private room,3,1,moderate,FALSE,f,94,1,1,4.077537444
18251922,Private room,2,1,strict,TRUE,f,98,1,1,5.010635294
7937398,Entire home/apt,2,1,flexible,FALSE,f,97,0,1,3.912023005
16576705,Entire home/apt,5,2,strict,TRUE,f,,2,2,7.170119543
11458521,Private room,2,1,flexible,FALSE,f,95,1,1,4.382026635
9172166,Private room,1,1,flexible,TRUE,f,,1,1,3.912023005
6000714,Shared room,2,1,flexible,FALSE,f,,1,2,4.17438727
10388215,Entire home/apt,1,1,moderate,TRUE,f,100,1,1,5.204006687
4294557,Entire home/apt,6,2,strict,TRUE,f,100,3,4,4.828313737
5864956,Private room,1,1,flexible,FALSE,t,,1,1,3.80666249
11928713,Private room,2,1,moderate,TRUE,f,94,1,1,3.688879454
16019409,Entire home/apt,6,2,strict,TRUE,t,87,2,3,4.248495242
1702109,Entire home/apt,8,2.5,strict,TRUE,f,100,3,5,4.927253685
14962616,Private room,1,1,moderate,FALSE,f,,1,1,3.80666249
14012687,Entire home/apt,6,2,flexible,FALSE,t,,2,4,5.616771098
17731256,Private room,1,1,flexible,TRUE,f,97,1,1,4.17438727
14269858,Private room,2,1,moderate,TRUE,f,100,1,1,3.36729583
13880573,Entire home/apt,2,1,moderate,TRUE,f,97,1,1,4.779123493
13644048,Entire home/apt,3,1,strict,TRUE,f,89,0,1,4.49980967
562676,Shared room,2,1,flexible,FALSE,t,100,1,1,4.304065093
8141967,Entire home/apt,6,1,strict,TRUE,t,92,1,3,5.703782475
11870731,Private room,2,1,strict,TRUE,t,96,1,1,3.970291914
12472531,Private room,1,1,strict,TRUE,f,100,1,1,3.871201011
5650278,Private room,2,1,strict,TRUE,f,87,1,2,4.007333185
17152405,Entire home/apt,5,1,moderate,TRUE,f,93,2,2,5.521460918
11774332,Shared room,1,1,moderate,FALSE,f,,1,1,4.248495242
14249728,Entire home/apt,6,3,strict,TRUE,t,,3,3,5.799092654
1484310,Entire home/apt,3,1,strict,TRUE,t,,1,1,6.109247583
12112236,Private room,2,1,strict,TRUE,f,100,1,1,4.369447852
16202909,Entire home/apt,2,1,moderate,TRUE,f,92,1,1,5.293304825
9615417,Private room,2,1,strict,TRUE,f,93,1,1,4.382026635
7294370,Private room,1,1,strict,TRUE,f,92,1,1,4.317488114
3991408,Private room,2,1,flexible,TRUE,f,88,1,1,4.369447852
17192420,Private room,1,1,strict,TRUE,f,98,1,1,3.912023005
6492864,Entire home/apt,2,2,flexible,TRUE,f,100,1,1,5.783825182
4874206,Shared room,1,1,moderate,FALSE,t,100,1,1,3.555348061
8988671,Entire home/apt,8,3,strict,TRUE,f,100,3,3,6.715383386
18347335,Entire home/apt,4,1,flexible,TRUE,f,,1,2,5.075173815
2483191,Entire home/apt,4,1,strict,TRUE,t,91,1,2,5.241747015
3345172,Private room,2,1,flexible,FALSE,f,91,1,1,4.17438727
9415577,Entire home/apt,4,2,strict,TRUE,f,100,2,2,5.293304825
16740870,Private room,1,1,strict,TRUE,f,97,1,1,4.762173935
2087909,Private room,2,1,strict,FALSE,f,84,1,1,4.343805422
5132526,Private room,2,1,flexible,FALSE,f,95,1,1,4.248495242
4519926,Entire home/apt,2,1,strict,TRUE,f,100,0,1,5.010635294
14857359,Private room,2,1,strict,TRUE,t,99,1,1,4.418840608
12011721,Entire home/apt,3,1,flexible,FALSE,t,,1,1,4.007333185
4748287,Private room,2,1,flexible,FALSE,f,,1,1,4.382026635
789686,Entire home/apt,4,1,strict,TRUE,f,94,0,2,4.787491743
3230459,Entire home/apt,2,1,strict,TRUE,f,88,1,1,5.783825182
16364359,Private room,1,1,flexible,FALSE,f,,1,1,4.248495242
17178379,Private room,2,1,strict,TRUE,t,96,1,1,4.317488114
7130139,Entire home/apt,2,1,strict,TRUE,f,,1,1,5.416100402
3506410,Entire home/apt,2,1,strict,TRUE,f,100,1,1,5.298317367
18997254,Private room,2,1,flexible,FALSE,f,,1,1,5.298317367
14690655,Private room,2,1,strict,TRUE,t,,1,1,4.094344562
14665927,Entire home/apt,2,1,flexible,FALSE,t,100,0,1,4.248495242
8497258,Private room,2,1,flexible,TRUE,f,90,1,1,4.553876892
986727,Private room,1,1.5,strict,FALSE,f,100,1,1,4.234106505
12308161,Private room,2,1,strict,FALSE,f,100,1,1,5.347107531
2424012,Private room,4,1,strict,TRUE,f,100,2,2,4.787491743
9518,Entire home/apt,4,1,flexible,TRUE,t,96,2,2,5.298317367
4831691,Entire home/apt,4,1,moderate,TRUE,f,100,1,1,4.48863637
9773094,Private room,2,1,strict,TRUE,f,97,1,1,4.17438727
479002,Entire home/apt,6,2,moderate,TRUE,f,99,3,3,4.976733742
6436433,Private room,2,1,strict,TRUE,f,100,1,1,5.010635294
17943817,Entire home/apt,2,1,flexible,FALSE,f,100,1,1,5.010635294
13027365,Entire home/apt,5,1,strict,TRUE,f,96,2,2,4.787491743
20975716,Entire home/apt,4,1,moderate,TRUE,t,,1,1,5.003946306
10520537,Entire home/apt,16,3,strict,TRUE,t,89,4,7,5.966146739
18326771,Private room,2,1,flexible,FALSE,t,95,1,1,4.442651256
16814011,Private room,1,1,moderate,FALSE,f,90,1,1,4.248495242
14609703,Entire home/apt,2,1,strict,TRUE,f,94,1,1,4.17438727
4086960,Private room,2,1,flexible,TRUE,f,,1,1,5.043425117
15257024,Private room,1,1,flexible,FALSE,f,,1,3,4.605170186
17160326,Entire home/apt,6,1,strict,TRUE,f,,3,3,5.298317367
19761338,Entire home/apt,6,2,strict,TRUE,t,90,3,3,5.700443573
14653831,Entire home/apt,8,2,strict,TRUE,f,98,4,4,6.396929655
14015822,Private room,2,1,strict,TRUE,f,,1,1,4.007333185
1276186,Private room,1,1,strict,TRUE,t,100,1,1,4.094344562
8325667,Private room,3,1,moderate,TRUE,f,100,1,1,5.262690189
230877,Private room,1,1,strict,TRUE,f,95,1,1,5.043425117
17524441,Entire home/apt,2,1,moderate,TRUE,f,80,2,1,4.787491743
13431305,Entire home/apt,2,1,strict,TRUE,f,92,1,1,4.094344562
5759708,Entire home/apt,5,1,strict,TRUE,t,84,2,5,4.442651256
16926809,Entire home/apt,4,1,strict,TRUE,f,99,1,2,5.579729826
6134867,Entire home/apt,7,1,strict,TRUE,t,92,2,3,4.976733742
12645961,Private room,2,0.5,flexible,FALSE,f,,1,1,4.553876892
16323884,Entire home/apt,2,1,strict,TRUE,f,87,1,1,4.553876892
2198265,Private room,3,1.5,strict,TRUE,f,70,1,1,4.59511985
20641847,Private room,2,1,flexible,TRUE,f,,1,1,4.787491743
13436132,Private room,2,1,moderate,TRUE,f,94,1,1,4.060443011
14421605,Private room,2,1.5,strict,TRUE,f,99,1,1,4.077537444
